TimeMillis,Svid,Cn0DbHz,ConstellationType,ElevationDegrees,AzimuthDegrees,UsedInFix
1755508049503,2,26.8,5,60.0,291.0,true
1755508049503,1,38.4,5,45.0,81.0,false
1755508049503,194,34.7,4,39.0,75.0,true
1755508049503,195,30.3,4,44.0,147.0,true
1755508049503,128,35.5,2,0.0,0.0,false
1755508049503,129,37.7,2,0.0,0.0,false
1755508049503,10,22.3,6,15.0,299.0,false
1755508049503,12,27.5,6,33.0,282.0,true
1755508049503,21,32.7,6,37.0,50.0,true
1755508049503,23,35.5,6,73.0,144.0,true
1755508049503,26,35.9,6,18.0,154.0,true
1755508049503,33,20.4,6,51.0,205.0,false
1755508050495,10,32.1,1,67.0,18.0,true
1755508050495,18,28.5,1,22.0,158.0,true
1755508050495,23,39.5,1,51.0,125.0,true
1755508050495,26,24.8,1,59.0,213.0,true
1755508050495,29,30.8,1,13.0,105.0,true
1755508050495,31,29.0,1,36.0,300.0,true
1755508050495,14,23.6,3,22.0,212.0,false
1755508050495,13,33.8,3,75.0,277.0,true
1755508050495,12,27.1,3,40.0,12.0,true
1755508050495,1,26.2,3,28.0,46.0,false
1755508050495,24,25.7,3,24.0,219.0,true
1755508050495,8,30.7,3,16.0,104.0,true
1755508050495,16,28.0,5,37.0,345.0,true
1755508050495,13,23.2,5,59.0,357.0,false
1755508050495,10,20.7,5,43.0,181.0,false
1755508050495,9,25.3,5,45.0,323.0,true
1755508050495,7,24.7,5,46.0,164.0,true
1755508050495,6,20.2,5,40.0,340.0,false
1755508050495,4,37.8,5,28.0,85.0,true
1755508050495,3,32.8,5,80.0,26.0,true
1755508050495,2,27.7,5,60.0,291.0,true
1755508050495,1,38.8,5,45.0,81.0,false
1755508050495,194,34.6,4,39.0,75.0,true
1755508050495,195,31.0,4,44.0,147.0,true
1755508050495,128,35.8,2,0.0,0.0,false
1755508050495,129,37.7,2,0.0,0.0,false
1755508050495,10,22.0,6,15.0,299.0,false
1755508050495,12,27.9,6,33.0,282.0,true
1755508050495,21,33.5,6,37.0,50.0,true
1755508050495,23,35.7,6,73.0,144.0,true
1755508050495,26,35.7,6,18.0,154.0,true
1755508050495,33,20.4,6,51.0,205.0,false
1755508051493,10,31.6,1,67.0,18.0,true
1755508051493,18,29.7,1,22.0,158.0,true
1755508051493,23,39.6,1,51.0,125.0,true
1755508051493,26,25.3,1,59.0,213.0,true
1755508051493,29,29.9,1,13.0,105.0,true
1755508051493,31,29.0,1,36.0,300.0,true
1755508051493,14,22.6,3,22.0,212.0,false
1755508051493,13,33.9,3,75.0,277.0,true
1755508051493,12,27.1,3,40.0,12.0,true
1755508051493,1,25.9,3,28.0,46.0,false
1755508051493,24,25.3,3,24.0,219.0,true
1755508051493,8,31.0,3,16.0,104.0,true
1755508051493,16,28.1,5,37.0,345.0,true
1755508051493,13,22.6,5,59.0,357.0,false
1755508051493,10,20.7,5,43.0,181.0,false
1755508051493,9,26.0,5,45.0,323.0,true
1755508051493,7,25.4,5,46.0,164.0,true
1755508051493,4,37.9,5,28.0,85.0,true
1755508051493,3,32.4,5,80.0,26.0,true
1755508051493,2,27.7,5,60.0,291.0,true
1755508051493,1,38.5,5,45.0,81.0,false
1755508051493,194,34.7,4,39.0,75.0,true
1755508051493,195,31.6,4,44.0,147.0,true
1755508051493,128,35.5,2,0.0,0.0,false
1755508051493,129,37.4,2,0.0,0.0,false
1755508051493,10,22.0,6,15.0,299.0,false
1755508051493,12,26.7,6,33.0,282.0,true
1755508051493,21,32.7,6,37.0,50.0,true
1755508051493,23,36.2,6,73.0,144.0,true
1755508051493,26,35.9,6,18.0,154.0,true
1755508052501,10,31.5,1,67.0,18.0,true
1755508052501,18,29.3,1,22.0,158.0,true
1755508052501,23,39.7,1,51.0,125.0,true
1755508052501,26,24.4,1,59.0,213.0,true
1755508052501,29,30.3,1,13.0,105.0,true
1755508052501,31,28.6,1,36.0,300.0,true
1755508052501,14,23.8,3,22.0,212.0,false
1755508052501,13,33.8,3,75.0,277.0,true
1755508052501,12,26.9,3,40.0,12.0,true
1755508052501,1,25.0,3,28.0,46.0,false
1755508052501,24,25.4,3,24.0,219.0,true
1755508052501,8,31.0,3,16.0,104.0,true
1755508052501,16,28.6,5,37.0,345.0,true
1755508052501,13,22.6,5,59.0,357.0,false
1755508052501,10,21.2,5,43.0,181.0,false
1755508052501,9,25.3,5,45.0,323.0,true
1755508052501,7,25.0,5,46.0,164.0,true
1755508052501,4,37.6,5,28.0,85.0,true
1755508052501,3,32.5,5,80.0,26.0,true
1755508052501,2,27.7,5,60.0,291.0,true
1755508052501,1,38.7,5,45.0,81.0,false
1755508052501,194,34.9,4,39.0,75.0,true
1755508052501,195,30.9,4,44.0,147.0,true
1755508052501,128,35.8,2,0.0,0.0,false
1755508052501,129,37.3,2,0.0,0.0,false
1755508052501,10,20.8,6,15.0,299.0,false
1755508052501,12,27.7,6,33.0,282.0,true
1755508052501,19,20.9,6,17.0,8.0,false
1755508052501,21,33.0,6,37.0,50.0,true
1755508052501,23,36.1,6,73.0,144.0,true
1755508052501,26,36.2,6,18.0,154.0,true
1755508053506,10,32.2,1,67.0,18.0,true
1755508053506,18,28.7,1,22.0,158.0,true
1755508053506,23,39.6,1,51.0,125.0,true
1755508053506,26,26.0,1,59.0,213.0,true
1755508053506,29,31.2,1,13.0,105.0,true
1755508053506,31,28.9,1,36.0,300.0,true
1755508053506,14,24.4,3,22.0,212.0,false
1755508053506,13,34.0,3,75.0,277.0,true
1755508053506,12,25.2,3,40.0,12.0,true
1755508053506,1,25.2,3,28.0,46.0,false
1755508053506,24,25.2,3,24.0,219.0,true
1755508053506,8,30.7,3,16.0,104.0,true
1755508053506,16,28.5,5,37.0,345.0,true
1755508053506,13,21.7,5,59.0,357.0,false
1755508053506,10,21.2,5,43.0,181.0,false
1755508053506,9,26.9,5,45.0,323.0,true
1755508053506,7,23.1,5,46.0,164.0,true
1755508053506,4,37.8,5,28.0,85.0,true
1755508053506,3,32.8,5,80.0,26.0,true
1755508053506,2,27.0,5,60.0,291.0,true
1755508053506,1,38.6,5,45.0,81.0,false
1755508053506,194,34.9,4,39.0,75.0,true
1755508053506,195,31.3,4,44.0,147.0,true
1755508053506,128,35.9,2,0.0,0.0,false
1755508053506,129,37.4,2,0.0,0.0,false
1755508053506,10,20.8,6,15.0,299.0,false
1755508053506,12,27.2,6,33.0,282.0,true
1755508053506,19,20.9,6,17.0,8.0,false
1755508053506,21,33.1,6,37.0,50.0,true
1755508053506,23,35.5,6,73.0,144.0,true
1755508053506,26,36.1,6,18.0,154.0,true
1755508054535,10,32.3,1,67.0,18.0,true
1755508054535,18,28.9,1,22.0,158.0,true
1755508054535,23,39.5,1,51.0,125.0,true
1755508054535,26,26.0,1,59.0,213.0,true
1755508054535,28,21.8,1,31.0,337.0,false
1755508054535,29,31.3,1,13.0,105.0,true
1755508054535,31,28.8,1,36.0,300.0,true
1755508054535,14,21.5,3,22.0,212.0,false
1755508054535,13,33.9,3,75.0,277.0,true
1755508054535,12,26.4,3,40.0,12.0,true
1755508054535,1,25.3,3,28.0,46.0,false
1755508054535,24,24.1,3,24.0,219.0,true
1755508054535,8,31.4,3,16.0,104.0,true
1755508054535,16,28.1,5,37.0,345.0,true
1755508054535,13,21.7,5,59.0,357.0,false
1755508054535,10,21.4,5,43.0,181.0,false
1755508054535,9,25.2,5,45.0,323.0,true
1755508054535,7,24.6,5,46.0,164.0,true
1755508054535,4,37.9,5,28.0,85.0,true
1755508054535,3,32.2,5,80.0,26.0,true
1755508054535,2,27.0,5,60.0,291.0,true
1755508054535,1,38.5,5,45.0,81.0,false
1755508054535,194,34.8,4,39.0,75.0,true
1755508054535,195,30.8,4,44.0,147.0,true
1755508054535,128,35.9,2,0.0,0.0,false
1755508054535,129,37.3,2,0.0,0.0,false
1755508054535,10,20.5,6,15.0,299.0,false
1755508054535,12,27.6,6,33.0,282.0,true
1755508054535,19,20.9,6,17.0,8.0,false
1755508054535,21,33.1,6,37.0,50.0,true
1755508054535,23,36.0,6,73.0,144.0,true
1755508054535,26,36.0,6,18.0,154.0,true
1755508054535,33,20.5,6,51.0,205.0,false
1755508055504,10,32.8,1,67.0,18.0,true
1755508055504,18,28.3,1,22.0,158.0,true
1755508055504,23,39.7,1,51.0,125.0,true
1755508055504,26,26.2,1,59.0,213.0,true
1755508055504,28,21.8,1,31.0,337.0,false
1755508055504,29,31.2,1,13.0,105.0,true
1755508055504,31,28.7,1,36.0,300.0,true
1755508055504,14,23.9,3,22.0,212.0,false
1755508055504,13,34.1,3,75.0,277.0,true
1755508055504,12,24.8,3,40.0,12.0,true
1755508055504,1,24.6,3,28.0,46.0,false
1755508055504,24,25.6,3,24.0,219.0,true
1755508055504,8,30.6,3,16.0,104.0,true
1755508055504,16,28.6,5,37.0,345.0,true
1755508055504,13,22.8,5,59.0,357.0,false
1755508055504,10,22.1,5,43.0,181.0,false
1755508055504,9,25.8,5,45.0,323.0,true
1755508055504,7,26.1,5,46.0,164.0,true
1755508055504,4,37.8,5,28.0,85.0,true
1755508055504,3,33.0,5,80.0,26.0,true
1755508055504,2,27.0,5,60.0,291.0,true
1755508055504,1,38.5,5,45.0,81.0,false
1755508055504,194,34.8,4,39.0,75.0,true
1755508055504,195,30.7,4,44.0,147.0,true
1755508055504,128,35.8,2,0.0,0.0,false
1755508055504,129,37.6,2,0.0,0.0,false
1755508055504,10,22.4,6,15.0,299.0,false
1755508055504,12,28.4,6,33.0,282.0,true
1755508055504,19,20.9,6,17.0,8.0,false
1755508055504,21,33.0,6,37.0,50.0,true
1755508055504,23,36.2,6,73.0,144.0,true
1755508055504,26,36.5,6,18.0,154.0,true
1755508055504,33,20.5,6,51.0,205.0,false
1755508056504,10,31.7,1,67.0,18.0,true
1755508056504,18,29.1,1,22.0,158.0,true
1755508056504,23,39.7,1,51.0,125.0,true
1755508056504,26,25.9,1,59.0,213.0,true
1755508056504,28,21.8,1,31.0,337.0,false
1755508056504,29,30.5,1,13.0,105.0,true
1755508056504,31,26.3,1,36.0,300.0,true
1755508056504,14,24.3,3,22.0,212.0,false
1755508056504,13,33.9,3,75.0,277.0,true
1755508056504,12,23.8,3,40.0,12.0,true
1755508056504,1,23.0,3,28.0,46.0,false
1755508056504,24,24.9,3,24.0,219.0,true
1755508056504,8,31.1,3,16.0,104.0,true
1755508056504,16,27.7,5,37.0,345.0,true
1755508056504,13,22.8,5,59.0,357.0,false
1755508056504,10,22.1,5,43.0,181.0,false
1755508056504,9,25.6,5,45.0,323.0,true
1755508056504,7,26.7,5,46.0,164.0,true
1755508056504,4,37.9,5,28.0,85.0,true
1755508056504,3,33.1,5,80.0,26.0,true
1755508056504,2,28.0,5,60.0,291.0,true
1755508056504,1,39.1,5,45.0,81.0,false
1755508056504,194,34.3,4,39.0,75.0,true
1755508056504,195,29.0,4,44.0,147.0,true
1755508056504,128,35.0,2,0.0,0.0,false
1755508056504,129,37.8,2,0.0,0.0,false
1755508056504,10,22.4,6,15.0,299.0,false
1755508056504,12,25.9,6,33.0,282.0,true
1755508056504,19,20.9,6,17.0,8.0,false
1755508056504,21,32.4,6,37.0,50.0,true
1755508056504,23,35.8,6,73.0,144.0,true
1755508056504,26,36.5,6,18.0,154.0,true
1755508056504,33,20.5,6,51.0,205.0,false
1755508057506,10,30.3,1,67.0,18.0,true
1755508057506,18,30.2,1,22.0,158.0,true
1755508057506,23,39.7,1,51.0,125.0,true
1755508057506,26,25.3,1,59.0,213.0,true
1755508057506,29,31.9,1,13.0,105.0,true
1755508057506,31,24.2,1,36.0,300.0,true
1755508057506,14,23.1,3,22.0,212.0,false
1755508057506,13,34.0,3,75.0,277.0,true
1755508057506,12,22.9,3,40.0,12.0,true
1755508057506,1,25.4,3,28.0,46.0,false
1755508057506,24,24.4,3,24.0,219.0,true
1755508057506,8,30.9,3,16.0,104.0,true
1755508057506,16,28.0,5,37.0,345.0,true
1755508057506,13,23.8,5,59.0,357.0,false
1755508057506,10,22.1,5,43.0,181.0,false
1755508057506,9,25.9,5,45.0,323.0,true
1755508057506,7,26.4,5,46.0,164.0,true
1755508057506,4,38.3,5,28.0,85.0,true
1755508057506,3,33.2,5,80.0,26.0,true
1755508057506,2,28.0,5,60.0,291.0,true
1755508057506,1,38.9,5,45.0,81.0,false
1755508057506,194,35.2,4,39.0,75.0,true
1755508057506,195,31.2,4,44.0,147.0,true
1755508057506,128,34.2,2,0.0,0.0,false
1755508057506,129,37.4,2,0.0,0.0,false
1755508057506,10,22.4,6,15.0,299.0,false
1755508057506,12,25.5,6,33.0,282.0,true
1755508057506,21,32.7,6,37.0,50.0,true
1755508057506,23,35.9,6,73.0,144.0,true
1755508057506,26,37.3,6,18.0,154.0,true
1755508057506,33,20.5,6,51.0,205.0,false
1755508058507,10,31.4,1,67.0,18.0,true
1755508058507,18,30.1,1,22.0,158.0,true
1755508058507,23,39.4,1,51.0,125.0,true
1755508058507,26,25.1,1,59.0,213.0,true
1755508058507,28,23.3,1,31.0,337.0,false
1755508058507,29,32.1,1,13.0,105.0,true
1755508058507,31,27.7,1,36.0,300.0,true
1755508058507,14,23.7,3,23.0,212.0,false
1755508058507,13,33.7,3,75.0,277.0,true
1755508058507,12,21.9,3,39.0,12.0,true
1755508058507,1,26.4,3,28.0,47.0,false
1755508058507,24,26.0,3,24.0,219.0,true
1755508058507,8,30.8,3,16.0,104.0,true
1755508058507,16,28.5,5,37.0,345.0,true
1755508058507,13,22.7,5,59.0,357.0,false
1755508058507,9,27.4,5,45.0,323.0,true
1755508058507,7,25.1,5,46.0,164.0,true
1755508058507,4,38.0,5,28.0,85.0,true
1755508058507,3,32.8,5,80.0,26.0,true
1755508058507,2,28.0,5,60.0,291.0,true
1755508058507,1,38.7,5,45.0,81.0,false
1755508058507,194,35.0,4,39.0,75.0,true
1755508058507,195,32.1,4,44.0,147.0,true
1755508058507,128,35.8,2,0.0,0.0,false
1755508058507,129,37.6,2,0.0,0.0,false
1755508058507,10,22.4,6,15.0,299.0,false
1755508058507,12,27.9,6,33.0,282.0,true
1755508058507,21,33.4,6,37.0,50.0,true
1755508058507,23,36.2,6,73.0,144.0,true
1755508058507,26,37.5,6,18.0,154.0,true
1755508058507,33,20.5,6,51.0,205.0,false
1755508059502,10,30.8,1,67.0,18.0,true
1755508059502,18,29.4,1,22.0,158.0,true
1755508059502,23,39.7,1,51.0,125.0,true
1755508059502,26,25.1,1,59.0,213.0,true
1755508059502,28,22.0,1,31.0,337.0,false
1755508059502,29,32.2,1,13.0,105.0,true
1755508059502,31,28.0,1,36.0,300.0,true
1755508059502,14,22.9,3,23.0,212.0,false
1755508059502,13,33.6,3,75.0,277.0,true
1755508059502,12,21.9,3,39.0,12.0,true
1755508059502,1,25.4,3,28.0,47.0,false
1755508059502,24,24.5,3,24.0,219.0,true
1755508059502,8,29.4,3,16.0,104.0,true
1755508059502,16,28.5,5,37.0,345.0,true
1755508059502,13,23.5,5,59.0,357.0,false
1755508059502,9,27.0,5,45.0,323.0,true
1755508059502,7,25.2,5,46.0,164.0,true
1755508059502,4,37.9,5,28.0,85.0,true
1755508059502,3,32.5,5,80.0,26.0,true
1755508059502,2,26.3,5,60.0,291.0,true
1755508059502,1,39.1,5,45.0,81.0,false
1755508059502,194,35.0,4,39.0,75.0,true
1755508059502,195,32.3,4,44.0,147.0,true
1755508059502,128,35.3,2,0.0,0.0,false
1755508059502,129,37.4,2,0.0,0.0,false
1755508059502,12,27.5,6,33.0,282.0,true
1755508059502,21,32.7,6,37.0,50.0,true
1755508059502,23,36.0,6,73.0,144.0,true
1755508059502,26,37.2,6,18.0,154.0,true
1755508059502,33,20.5,6,51.0,205.0,false
1755508060503,10,31.1,1,67.0,18.0,true
1755508060503,18,30.2,1,22.0,158.0,true
1755508060503,23,40.0,1,51.0,125.0,true
1755508060503,26,24.6,1,59.0,213.0,true
1755508060503,28,22.0,1,31.0,337.0,false
1755508060503,29,32.4,1,13.0,105.0,true
1755508060503,31,27.3,1,36.0,300.0,true
1755508060503,14,22.1,3,23.0,212.0,false
1755508060503,13,33.7,3,75.0,277.0,true
1755508060503,12,20.7,3,39.0,12.0,true
1755508060503,1,25.0,3,28.0,47.0,false
1755508060503,24,24.5,3,24.0,219.0,true
1755508060503,8,29.5,3,16.0,104.0,true
1755508060503,16,27.5,5,37.0,345.0,true
1755508060503,13,23.5,5,59.0,357.0,false
1755508060503,10,20.5,5,43.0,181.0,false
1755508060503,9,25.9,5,45.0,323.0,true
1755508060503,7,24.5,5,46.0,164.0,true
1755508060503,4,37.9,5,28.0,85.0,true
1755508060503,3,32.9,5,80.0,26.0,true
1755508060503,2,26.3,5,60.0,291.0,true
1755508060503,1,39.0,5,45.0,81.0,false
1755508060503,194,34.8,4,39.0,75.0,true
1755508060503,195,32.1,4,44.0,147.0,true
1755508060503,128,35.4,2,0.0,0.0,false
1755508060503,129,37.0,2,0.0,0.0,false
1755508060503,12,27.8,6,33.0,282.0,true
1755508060503,21,32.2,6,37.0,50.0,true
1755508060503,23,36.3,6,73.0,144.0,true
1755508060503,26,37.1,6,18.0,154.0,true
1755508061493,10,31.5,1,67.0,18.0,true
1755508061493,18,29.4,1,22.0,158.0,true
1755508061493,23,40.0,1,51.0,125.0,true
1755508061493,26,24.4,1,59.0,213.0,true
1755508061493,28,20.9,1,31.0,337.0,false
1755508061493,29,31.9,1,13.0,105.0,true
1755508061493,31,26.5,1,36.0,300.0,true
1755508061493,14,22.3,3,23.0,212.0,false
1755508061493,13,33.4,3,75.0,277.0,true
1755508061493,12,20.7,3,39.0,12.0,true
1755508061493,1,26.1,3,28.0,47.0,false
1755508061493,24,25.1,3,24.0,219.0,true
1755508061493,8,28.8,3,16.0,104.0,true
1755508061493,16,28.6,5,37.0,345.0,true
1755508061493,13,22.4,5,59.0,357.0,false
1755508061493,10,20.5,5,43.0,181.0,false
1755508061493,9,27.4,5,45.0,323.0,true
1755508061493,7,25.3,5,46.0,164.0,true
1755508061493,4,38.2,5,28.0,85.0,true
1755508061493,3,32.9,5,80.0,26.0,true
1755508061493,2,26.3,5,60.0,291.0,true
1755508061493,1,38.7,5,45.0,81.0,false
1755508061493,194,34.8,4,39.0,75.0,true
1755508061493,195,31.1,4,44.0,147.0,true
1755508061493,128,34.9,2,0.0,0.0,false
1755508061493,129,37.1,2,0.0,0.0,false
1755508061493,12,27.7,6,33.0,282.0,true
1755508061493,19,20.1,6,17.0,8.0,false
1755508061493,21,32.2,6,37.0,50.0,true
1755508061493,23,35.9,6,73.0,144.0,true
1755508061493,26,37.5,6,18.0,154.0,true
1755508062504,10,31.3,1,67.0,18.0,true
1755508062504,18,28.5,1,22.0,158.0,true
1755508062504,23,40.2,1,51.0,125.0,true
1755508062504,26,26.8,1,59.0,213.0,true
1755508062504,28,22.0,1,31.0,337.0,false
1755508062504,29,32.7,1,13.0,105.0,true
1755508062504,31,27.3,1,36.0,300.0,true
1755508062504,14,22.3,3,23.0,212.0,false
1755508062504,13,33.7,3,75.0,277.0,true
1755508062504,12,20.1,3,39.0,12.0,false
1755508062504,1,26.5,3,28.0,47.0,false
1755508062504,24,24.5,3,24.0,219.0,true
1755508062504,8,27.3,3,16.0,104.0,true
1755508062504,16,29.5,5,37.0,345.0,true
1755508062504,13,22.4,5,59.0,357.0,false
1755508062504,10,21.8,5,43.0,181.0,false
1755508062504,9,26.5,5,45.0,323.0,true
1755508062504,7,25.1,5,46.0,164.0,true
1755508062504,4,37.9,5,28.0,85.0,true
1755508062504,3,32.4,5,80.0,26.0,true
1755508062504,2,27.5,5,60.0,291.0,true
1755508062504,1,38.8,5,45.0,81.0,false
1755508062504,194,35.2,4,39.0,75.0,true
1755508062504,195,31.3,4,44.0,147.0,true
1755508062504,128,35.5,2,0.0,0.0,false
1755508062504,129,37.3,2,0.0,0.0,false
1755508062504,12,27.9,6,33.0,282.0,true
1755508062504,19,20.1,6,17.0,8.0,false
1755508062504,21,32.7,6,37.0,50.0,true
1755508062504,23,36.9,6,73.0,144.0,true
1755508062504,26,37.5,6,18.0,154.0,true
1755508063506,10,30.9,1,67.0,18.0,true
1755508063506,18,29.3,1,22.0,158.0,true
1755508063506,23,40.3,1,51.0,125.0,true
1755508063506,26,25.7,1,59.0,213.0,true
1755508063506,28,21.3,1,31.0,337.0,false
1755508063506,29,32.9,1,13.0,105.0,true
1755508063506,31,27.5,1,36.0,300.0,true
1755508063506,14,21.1,3,23.0,212.0,false
1755508063506,13,34.0,3,75.0,277.0,true
1755508063506,12,20.1,3,39.0,12.0,false
1755508063506,1,26.8,3,28.0,47.0,false
1755508063506,24,24.5,3,24.0,219.0,true
1755508063506,8,27.3,3,16.0,104.0,true
1755508063506,16,29.4,5,37.0,345.0,true
1755508063506,13,22.4,5,59.0,357.0,false
1755508063506,10,21.8,5,43.0,181.0,false
1755508063506,9,26.3,5,45.0,323.0,true
1755508063506,7,26.8,5,46.0,164.0,true
1755508063506,4,37.7,5,28.0,85.0,true
1755508063506,3,32.4,5,80.0,26.0,true
1755508063506,2,27.5,5,60.0,291.0,true
1755508063506,1,39.1,5,45.0,81.0,false
1755508063506,194,35.2,4,39.0,75.0,true
1755508063506,195,32.2,4,44.0,147.0,true
1755508063506,128,35.6,2,0.0,0.0,false
1755508063506,129,37.7,2,0.0,0.0,false
1755508063506,12,27.1,6,33.0,282.0,true
1755508063506,19,20.1,6,17.0,8.0,false
1755508063506,21,31.9,6,37.0,50.0,true
1755508063506,23,36.8,6,73.0,144.0,true
1755508063506,26,37.1,6,18.0,154.0,true
1755508063506,29,20.1,6,12.0,54.0,false
1755508064507,10,30.9,1,67.0,18.0,true
1755508064507,18,29.4,1,22.0,158.0,true
1755508064507,23,40.2,1,51.0,125.0,true
1755508064507,26,26.3,1,59.0,213.0,true
1755508064507,28,21.8,1,31.0,337.0,false
1755508064507,29,33.0,1,13.0,105.0,true
1755508064507,31,27.4,1,36.0,300.0,true
1755508064507,14,21.1,3,23.0,212.0,false
1755508064507,13,34.4,3,75.0,277.0,true
1755508064507,12,20.1,3,39.0,12.0,false
1755508064507,1,26.7,3,28.0,47.0,false
1755508064507,24,21.9,3,24.0,219.0,true
1755508064507,8,28.4,3,16.0,104.0,true
1755508064507,16,29.1,5,37.0,345.0,true
1755508064507,13,23.9,5,59.0,357.0,false
1755508064507,10,21.8,5,43.0,181.0,false
1755508064507,9,26.1,5,45.0,323.0,true
1755508064507,7,26.6,5,46.0,164.0,true
1755508064507,4,37.4,5,28.0,85.0,true
1755508064507,3,32.8,5,80.0,26.0,true
1755508064507,2,27.5,5,60.0,291.0,true
1755508064507,1,38.9,5,45.0,81.0,false
1755508064507,194,35.8,4,39.0,75.0,true
1755508064507,195,31.2,4,44.0,147.0,true
1755508064507,128,36.0,2,0.0,0.0,false
1755508064507,129,37.6,2,0.0,0.0,false
1755508064507,12,28.6,6,33.0,282.0,true
1755508064507,19,20.1,6,17.0,8.0,false
1755508064507,21,32.1,6,37.0,50.0,true
1755508064507,23,36.7,6,73.0,144.0,true
1755508064507,26,37.2,6,18.0,154.0,true
1755508064507,29,20.1,6,12.0,54.0,false
1755508065499,10,30.7,1,67.0,18.0,true
1755508065499,18,29.7,1,22.0,158.0,true
1755508065499,23,40.0,1,51.0,125.0,true
1755508065499,26,24.5,1,59.0,213.0,true
1755508065499,28,23.0,1,31.0,337.0,false
1755508065499,29,32.1,1,13.0,105.0,true
1755508065499,31,27.6,1,36.0,300.0,true
1755508065499,14,20.6,3,23.0,212.0,false
1755508065499,13,34.3,3,75.0,277.0,true
1755508065499,12,20.1,3,39.0,12.0,false
1755508065499,1,28.0,3,28.0,47.0,false
1755508065499,24,23.9,3,24.0,219.0,true
1755508065499,8,28.2,3,16.0,104.0,true
1755508065499,16,29.0,5,37.0,345.0,true
1755508065499,13,24.1,5,59.0,357.0,false
1755508065499,10,21.8,5,43.0,181.0,false
1755508065499,9,26.1,5,45.0,323.0,true
1755508065499,7,27.6,5,46.0,164.0,true
1755508065499,4,38.0,5,28.0,85.0,true
1755508065499,3,32.8,5,80.0,26.0,true
1755508065499,2,27.7,5,60.0,291.0,true
1755508065499,1,38.9,5,45.0,81.0,false
1755508065499,194,35.5,4,39.0,75.0,true
1755508065499,195,31.4,4,44.0,147.0,true
1755508065499,128,35.4,2,0.0,0.0,false
1755508065499,129,37.3,2,0.0,0.0,false
1755508065499,12,28.8,6,33.0,282.0,true
1755508065499,19,20.1,6,17.0,8.0,false
1755508065499,21,31.9,6,37.0,50.0,true
1755508065499,23,36.7,6,73.0,144.0,true
1755508065499,26,37.0,6,18.0,154.0,true
1755508065499,29,20.1,6,12.0,54.0,false
1755508066507,10,30.3,1,67.0,18.0,true
1755508066507,18,29.6,1,22.0,158.0,true
1755508066507,23,39.8,1,51.0,125.0,true
1755508066507,26,25.5,1,59.0,213.0,true
1755508066507,28,22.1,1,31.0,337.0,false
1755508066507,29,33.1,1,13.0,105.0,true
1755508066507,31,28.3,1,36.0,300.0,true
1755508066507,14,20.6,3,23.0,212.0,false
1755508066507,13,33.6,3,75.0,277.0,true
1755508066507,12,20.1,3,39.0,12.0,false
1755508066507,1,29.4,3,28.0,47.0,false
1755508066507,24,23.9,3,24.0,219.0,true
1755508066507,8,28.1,3,16.0,104.0,true
1755508066507,16,29.1,5,37.0,345.0,true
1755508066507,13,23.2,5,59.0,357.0,false
1755508066507,10,21.8,5,43.0,181.0,false
1755508066507,9,26.3,5,45.0,323.0,true
1755508066507,7,25.9,5,46.0,164.0,true
1755508066507,4,37.5,5,28.0,85.0,true
1755508066507,3,32.6,5,80.0,26.0,true
1755508066507,2,27.7,5,60.0,291.0,true
1755508066507,1,38.8,5,45.0,81.0,false
1755508066507,194,35.3,4,39.0,75.0,true
1755508066507,195,31.1,4,44.0,147.0,true
1755508066507,128,35.6,2,0.0,0.0,false
1755508066507,129,37.0,2,0.0,0.0,false
1755508066507,12,28.5,6,33.0,282.0,true
1755508066507,19,21.8,6,17.0,8.0,false
1755508066507,21,32.2,6,37.0,50.0,true
1755508066507,23,36.8,6,73.0,144.0,true
1755508066507,26,37.5,6,18.0,154.0,true
1755508066507,29,20.1,6,12.0,54.0,false
1755508067517,10,30.7,1,67.0,18.0,true
1755508067517,18,28.6,1,22.0,158.0,true
1755508067517,23,40.1,1,51.0,125.0,true
1755508067517,26,24.5,1,59.0,213.0,true
1755508067517,28,22.5,1,31.0,337.0,false
1755508067517,29,33.3,1,13.0,105.0,true
1755508067517,31,28.7,1,36.0,300.0,true
1755508067517,14,20.6,3,23.0,212.0,false
1755508067517,13,34.1,3,75.0,277.0,true
1755508067517,1,28.9,3,28.0,47.0,false
1755508067517,24,20.1,3,24.0,219.0,true
1755508067517,8,29.6,3,16.0,104.0,true
1755508067517,16,30.1,5,37.0,345.0,true
1755508067517,13,23.3,5,59.0,357.0,false
1755508067517,9,25.5,5,45.0,323.0,true
1755508067517,7,25.3,5,46.0,164.0,true
1755508067517,4,37.4,5,28.0,85.0,true
1755508067517,3,32.3,5,80.0,26.0,true
1755508067517,2,27.7,5,60.0,291.0,true
1755508067517,1,39.0,5,45.0,81.0,false
1755508067517,194,35.2,4,39.0,75.0,true
1755508067517,195,31.8,4,44.0,147.0,true
1755508067517,128,35.0,2,0.0,0.0,false
1755508067517,129,36.9,2,0.0,0.0,false
1755508067517,12,28.8,6,33.0,282.0,true
1755508067517,19,21.8,6,17.0,8.0,false
1755508067517,21,31.5,6,37.0,50.0,true
1755508067517,23,37.0,6,73.0,144.0,true
1755508067517,26,36.5,6,18.0,154.0,true
1755508067517,29,20.5,6,12.0,54.0,false
1755508067517,33,21.7,6,51.0,205.0,false
1755508068499,10,30.7,1,67.0,18.0,true
1755508068499,18,29.6,1,22.0,158.0,true
1755508068499,23,39.9,1,51.0,125.0,true
